a,b,aw,bw,dr
Pixie,Grung,0,9,0
Pixie,Hadrosaurus,0,9,0
Pit Fiend,Zaratan,0,9,0
Pixie,Kenku,0,9,0
Pixie,Kuo-toa,0,9,0
Pixie,Male Steeder,0,9,0
Pixie,Needle Blight,0,9,0
Pit Fiend,Ancient Copper Dragon,5,4,0
Pixie,Oblex Spawn,0,9,0
Pixie,Ox,0,9,0
Pixie,Pseudodragon,0,9,0
Pixie,Panther,0,9,0
Pixie,Pteranodon,0,9,0
Pixie,Skeleton,0,9,0
Pit Fiend,Ancient Blue Dragon,0,9,0
Pixie,Riding Horse,0,9,0
Pixie,Smoke Mephit,0,9,0
Pixie,Star Spawn Grue,0,9,0
Pixie,Swarm of Bats,0,9,0
Pixie,Steam Mephit,0,9,0
Pixie,Swarm of Rats,0,9,0
Pixie,Tortle,0,9,0
Pixie,Troglodyte,0,9,0
Pixie,Swarm of Ravens,0,9,0
Pixie,Vegepygmy,0,9,0
Pixie,Velociraptor,0,9,0
Pixie,Violet Fungus,0,9,0
Pit Fiend,Ancient Bronze Dragon,0,9,0
Pixie,Sprite,0,9,0
Pit Fiend,Solar,0,9,0
Pit Fiend,Baphomet,0,9,0
Pit Fiend,Ancient Silver Dragon,0,9,0
Planetar,Purple Worm,1,8,0
Planetar,Adult Bronze Dragon,9,0,0
Planetar,Skull Lord,5,4,0
Planetar,Adult Blue Dragon,6,3,0
Planetar,Adult Silver Dragon,7,2,0
Planetar,Vampire Spellcaster,9,0,0
Planetar,Marilith,3,6,0
Planetar,Star Spawn Larva Mage,9,0,0
Planetar,Storm Giant Quintessent,0,9,0
Planetar,Githzerai Anarch,0,9,0
Planetar,Vampire Warrior,9,0,0
Priest,Minotaur Skeleton,0,9,0
Priest,Ochre Jelly,7,2,0
Planetar,Adult Blue Dracolich,6,3,0
Planetar,Goristro,0,9,0
Planetar,Adult Gold Dragon,2,7,0
Priest,Ogre Bolt Launcher,1,8,0
Priest,Ogre,1,8,0
Planetar,Blue Abishai,6,3,0
Priest,Orog,4,5,0
Priest,Ogre Howdah,3,6,0
Planetar,Steel Predator,2,7,0
Priest,Ogre Zombie,2,7,0
Priest,Orc Eye of Gruumsh,3,6,0
Priest,Peryton,3,6,0
Priest,Poltergeist,6,3,0
Priest,Plesiosaurus,1,8,0
Planetar,Titivilus,7,2,0
Priest,Quaggoth,4,5,0
Priest,Pegasus,1,8,0
Priest,Quetzalcoatlus,4,5,0
Priest,Polar Bear,1,8,0
Priest,Rug of Smothering,9,0,0
Priest,Rutterkin,7,2,0
Priest,Sahuagin Priestess,1,8,0
Priest,Saber-Toothed Tiger,1,8,0
Priest,Swarm of Poisonous Snakes,0,9,0
Priest,Shadow Mastiff,3,6,0
Priest,Spined Devil,4,5,0
Priest,Sea Hag,4,5,0
Priest,Tortle Druid,4,5,0
Priest,Silver Dragon Wyrmling,2,7,0
Priest,Rhinoceros,4,5,0
Quasit,Gnoll Flesh Gnawer,1,8,0
Quasit,Goblin Boss,1,8,0
Quasit,Half-Ogre (Ogrillon),2,7,0
Quasit,Hippogriff,2,7,0
Priest,Vegepygmy Chief,3,6,0
Quasit,Kobold Dragonshield,0,9,0
Quasit,Imp,2,7,0
Priest,White Dragon Wyrmling,4,5,0
Priest,Wererat,8,1,0
Quasit,Meazel,1,8,0
Quasit,Quadrone,1,8,0
Quasit,Maw Demon,1,8,0
Quasit,Specter,0,9,0
Quasit,Lion,4,5,0
Quasit,Quaggoth Spore Servant,0,9,0
Quasit,Quickling,2,7,0
Quasit,Scarecrow,0,9,0
Quasit,Sea Spawn,4,5,0
Quasit,Stone Cursed,1,8,0
Quasit,Spy,5,4,0
Quasit,Thorny Vegepygmy,0,9,0
Quasit,Swarm of Quippers,2,7,0
Quasit,Thri-kreen,2,7,0
Quasit,Adult Kruthik,1,8,0
Quasit,Tiger,1,8,0
Quasit,Kuo-toa Whip,8,1,0
Quasit,Ankheg,0,9,0
Quasit,Yuan-ti Pureblood,2,7,0
Quasit,Xvart Warlock of Raxivort,9,0,0
Quasit,Allosaurus,0,9,0
Quasit,Vargouille,5,4,0
Red Abishai,Adult Blue Dracolich,9,0,0
Red Abishai,Adult Gold Dragon,9,0,0
Red Abishai,Goristro,8,1,0
Red Abishai,Leviathan,7,2,0
Red Abishai,Sibriex,8,1,0
Red Abishai,Ancient Brass Dragon,6,3,0
Red Abishai,Ancient Black Dragon,5,4,0
Red Abishai,Molydeus,1,8,0
Red Abishai,Astral Dreadnought,2,7,0
Red Abishai,Ancient Copper Dragon,9,0,0
Red Dragon Wyrmling,Ettin,2,7,0
Red Dragon Wyrmling,Elephant,4,5,0
Red Dragon Wyrmling,Girallon,5,4,0
Red Dragon Wyrmling,Helmed Horror,0,9,0
Red Dragon Wyrmling,Gnoll Fang of Yeenoghu,4,5,0
Red Abishai,Blue Abishai,9,0,0
Red Abishai,Titivilus,1,8,0
Red Abishai,Ancient Bronze Dragon,6,3,0
Red Dragon Wyrmling,Lizard King,1,8,0
Red Dragon Wyrmling,Lizard Queen,1,8,0
Red Dragon Wyrmling,Shadow Demon,2,7,0
Red Dragon Wyrmling,Merregon,1,8,0
Red Dragon Wyrmling,Ogre Battering Ram,3,6,0
Red Dragon Wyrmling,Orc War Chief,6,3,0
Red Dragon Wyrmling,Stegosaurus,0,9,0
Red Dragon Wyrmling,Wereboar,7,2,0
Red Dragon Wyrmling,Lamia,0,9,0
Red Dragon Wyrmling,Weretiger,2,7,0
Red Dragon Wyrmling,Warlock of the Archfey,2,7,0
Red Dragon Wyrmling,Barbed Devil,0,9,0
Red Dragon Wyrmling,Banderhobb,0,9,0
Red Dragon Wyrmling,Yuan-ti Mind Whisperer,1,8,0
Red Dragon Wyrmling,Yeth Hound,2,7,0
Red Dragon Wyrmling,Beholder Zombie,0,9,0
Red Dragon Wyrmling,Succubus,5,4,0
Red Dragon Wyrmling,Barlgura,2,7,0
Remorhaz,Yochlol,8,1,0
Remorhaz,Young Gold Dragon,7,2,0
Remorhaz,Balhannoth,9,0,0
Red Abishai,Solar,6,3,0
Red Dragon Wyrmling,Yuan-ti Nightmare Speaker,1,8,0
Remorhaz,Alkilith,1,8,0
Remorhaz,Young Red Dragon,9,0,0
Remorhaz,Spirit Troll,0,9,0
Remorhaz,Hungry Sorrowsworn,6,3,0
Remorhaz,Dao,5,4,0
Remorhaz,Horned Devil,9,0,0
Remorhaz,Shadar-kai Soul Monger,7,2,0
Remorhaz,Archdruid,9,0,0
Remorhaz,Frost Giant Everlasting One,4,5,0
Remorhaz,Roc,6,3,0
Remorhaz,Efreeti,9,0,0
Remorhaz,Githyanki Kith'rak,1,8,0
Remorhaz,Ki-rin,0,9,0
Remorhaz,Yagnoloth,0,9,0
Remorhaz,Gray Render,4,5,0
Retriever,Rakshasa,9,0,0
Retriever,Ultroloth,4,5,0
Remorhaz,Erinyes,0,9,0
Retriever,Storm Giant,3,6,0
Retriever,Young Red Shadow Dragon,8,1,0
Retriever,Death Tyrant,0,9,0
Retriever,Star Spawn Seer,8,1,0
Retriever,Wastrilith,3,6,0
Retriever,Fire Giant Dreadnought,1,8,0
Retriever,Adult Black Dragon,1,8,0
Retriever,Adult Copper Dragon,2,7,0
Retriever,Githyanki Supreme Commander,1,8,0
Retriever,Ice Devil,0,9,0
Retriever,Purple Worm,0,9,0
Retriever,Adult Bronze Dragon,0,9,0
Retriever,Vampire,0,9,0
Retriever,Skull Lord,9,0,0
Retriever,Marilith,0,9,0
Retriever,Adult Blue Dragon,0,9,0
Revenant,Fire Elemental,0,9,0
Retriever,Githzerai Anarch,5,4,0
Retriever,Adult Silver Dragon,0,9,0
Revenant,Flesh Golem,0,9,0
Revenant,Giant Crocodile,0,9,0
Revenant,Hill Giant,0,9,0
Revenant,Giant Shark,0,9,0
Revenant,Gladiator,0,9,0
Revenant,Otyugh,0,9,0
Revenant,Sahuagin Baron,0,9,0
Revenant,Salamander,0,9,0
Retriever,Vampire Warrior,0,9,0
Revenant,Roper,0,9,0
Retriever,Vampire Spellcaster,0,9,0
Revenant,Star Spawn Mangler,9,0,0
Revenant,Master Thief,0,9,0
Revenant,Transmuter Wizard,8,1,0
Revenant,Shambling Mound,0,9,0
Revenant,Mindwitness,9,0,0
Revenant,Red Slaad,3,6,0
Revenant,Triceratops,0,9,0
Revenant,Umber Hulk,0,9,0
Revenant,Unicorn,0,9,0
Revenant,Troll,0,9,0
Rutterkin,Ogre Bolt Launcher,5,4,0
Rutterkin,Ogre Howdah,1,8,0
Rutterkin,Ogre Zombie,0,9,0
Rutterkin,Orc Eye of Gruumsh,0,9,0
Rutterkin,Orog,0,9,0
Rutterkin,Pegasus,1,8,0
Rutterkin,Peryton,0,9,0
Rutterkin,Polar Bear,1,8,0
Rutterkin,Plesiosaurus,0,9,0
Rutterkin,Quaggoth,0,9,0
Revenant,Water Elemental,0,9,0
Rutterkin,Poltergeist,5,4,0
Rutterkin,Rhinoceros,1,8,0
Rutterkin,Rug of Smothering,6,3,0
Rutterkin,Quetzalcoatlus,0,9,0
Rutterkin,Saber-Toothed Tiger,1,8,0
Revenant,Swarm of Cranium Rats,8,1,0
Rutterkin,Sea Hag,2,7,0
Rutterkin,Sahuagin Priestess,5,4,0
Rutterkin,Shadow Mastiff,1,8,0
Rutterkin,Silver Dragon Wyrmling,1,8,0
Rutterkin,Spined Devil,1,8,0
Rutterkin,Tortle Druid,1,8,0
Rutterkin,Swarm of Poisonous Snakes,2,7,0
Rutterkin,Vegepygmy Chief,0,9,0
Revenant,Tlincalli,3,6,0
Revenant,Vampire Spawn,0,9,0
Rutterkin,Yuan-ti Broodguard,2,7,0
Revenant,Tanarukk,3,6,0
Rutterkin,Ankylosaurus,0,9,0
Rutterkin,Wererat,7,2,0
Rutterkin,White Dragon Wyrmling,6,3,0
Revenant,Spawn of Kyuss,9,0,0
Rutterkin,Archer,0,9,0
Rutterkin,Will-o'-Wisp,4,5,0
Scarecrow,Half-Ogre (Ogrillon),7,2,0
Scarecrow,Imp,9,0,0
Scarecrow,Hippogriff,9,0,0
Scarecrow,Kobold Dragonshield,6,3,0
Scarecrow,Quadrone,8,1,0
Scarecrow,Maw Demon,8,1,0
Scarecrow,Meazel,8,1,0
Scarecrow,Lion,9,0,0
Scarecrow,Sea Spawn,9,0,0
Scarecrow,Quickling,7,2,0
Scarecrow,Quaggoth Spore Servant,5,4,0
Scarecrow,Kuo-toa Whip,9,0,0
Scarecrow,Spy,9,0,0
Scarecrow,Specter,4,5,0
Scarecrow,Stone Cursed,3,6,0
Scarecrow,Swarm of Quippers,4,5,0
Scarecrow,Thri-kreen,9,0,0
Scarecrow,Vargouille,9,0,0
Scarecrow,Xvart Warlock of Raxivort,9,0,0
Scarecrow,Yuan-ti Pureblood,9,0,0
Scarecrow,Thorny Vegepygmy,5,4,0
Scarecrow,Tiger,9,0,0
Scarecrow,Adult Kruthik,4,5,0
Scarecrow,Ankheg,5,4,0
Scarecrow,Aurochs,2,7,0
Sea Hag,Orog,2,7,0
Sea Hag,Orc Eye of Gruumsh,4,5,0
Scarecrow,Awakened Tree,3,6,0
Scarecrow,Allosaurus,4,5,0
Sea Hag,Peryton,2,7,0
Sea Hag,Polar Bear,0,9,0
Sea Hag,Pegasus,2,7,0
Sea Hag,Plesiosaurus,1,8,0
Sea Hag,Poltergeist,5,4,0
Sea Hag,Quaggoth,5,4,0
Sea Hag,Rhinoceros,3,6,0
Sea Hag,Quetzalcoatlus,2,7,0
Sea Hag,Rug of Smothering,6,3,0
Sea Hag,Saber-Toothed Tiger,1,8,0
Sea Hag,Sahuagin Priestess,8,1,0
Sea Hag,Shadow Mastiff,4,5,0
Sea Hag,Silver Dragon Wyrmling,3,6,0
Sea Hag,Spined Devil,6,3,0
Sea Hag,Swarm of Poisonous Snakes,0,9,0
Sea Hag,Vegepygmy Chief,0,9,0
Sea Hag,Ankylosaurus,0,9,0
Sea Hag,White Dragon Wyrmling,4,5,0
Sea Hag,Archer,0,9,0
Sea Hag,Tortle Druid,2,7,0
Sea Hag,Yuan-ti Broodguard,2,7,0
Sea Hag,Wererat,8,1,0
Sea Hag,Will-o'-Wisp,1,8,0
Sea Hag,Bearded Devil,0,9,0
Shadar-kai Gloom Weaver,Clay Golem,8,1,0
Shadar-kai Gloom Weaver,Champion,5,4,0
Shadar-kai Gloom Weaver,Bone Devil,3,6,0
Shadar-kai Gloom Weaver,Flind,2,7,0
Sea Hag,Blue Dragon Wyrmling,2,7,0
Sea Hag,Bugbear Chief,2,7,0
Shadar-kai Gloom Weaver,Rot Troll,3,6,0
Shadar-kai Gloom Weaver,Fire Giant,4,5,0
Shadar-kai Gloom Weaver,Treant,0,9,0
Shadar-kai Gloom Weaver,War Priest,5,4,0
Shadar-kai Gloom Weaver,Ulitharid,1,8,0
Shadar-kai Gloom Weaver,Death Kiss,4,5,0
Shadar-kai Gloom Weaver,Young Blue Dragon,3,6,0
Shadar-kai Gloom Weaver,Deva,5,4,0
Shadar-kai Gloom Weaver,Young Silver Dragon,4,5,0
Shadar-kai Gloom Weaver,Froghemoth,1,8,0
Shadar-kai Gloom Weaver,Githzerai Enlightened,0,9,0
Shadow Mastiff Alpha,Martial Arts Adept,0,9,0
Shadow Mastiff Alpha,Kuo-toa Monitor,1,8,0
Shadow Mastiff Alpha,Killer Whale,0,9,0
Shadow Mastiff Alpha,Mummy,0,9,0
Shadow Mastiff Alpha,Minotaur,2,7,0
Shadow Mastiff Alpha,Knight,6,3,0
Shadow Mastiff Alpha,Phase Spider,3,6,0
Shadow Mastiff Alpha,Nightmare,1,8,0
Shadow Mastiff Alpha,Owlbear,1,8,0
Shadow Mastiff Alpha,Redcap,4,5,0
Shadow Mastiff Alpha,Spectator,3,6,0
Shadow Mastiff Alpha,Sword Wraith Warrior,0,9,0
Shadow Mastiff Alpha,Swashbuckler,3,6,0
Shadow Mastiff Alpha,Quaggoth Thonot,6,3,0
Shadow Mastiff Alpha,Veteran,3,6,0
Shadow Mastiff Alpha,Slithering Tracker,1,8,0
Shadow Mastiff Alpha,Wight,0,9,0
Shadow Mastiff Alpha,Water Weird,0,9,0
Shadow Mastiff Alpha,Vampiric Mist,9,0,0
Shadow Mastiff Alpha,Werewolf,8,1,0
Shadow Mastiff Alpha,Trapper,9,0,0
Shadow Mastiff Alpha,Yuan-ti Malison (Type 2),0,9,0
Shadow Mastiff Alpha,Winter Wolf,1,8,0
Shadow Mastiff Alpha,Yeti,1,8,0
Shadow Mastiff Alpha,Yuan-ti Malison (Type 1),1,8,0
Shadow Mastiff Alpha,Yuan-ti Malison (Type 3),1,8,0
Sibriex,Star Spawn Larva Mage,9,0,0
Sibriex,Storm Giant Quintessent,0,9,0
Sibriex,Steel Predator,6,3,0
Sibriex,Adult Blue Dracolich,1,8,0
Sibriex,Adult Gold Dragon,7,2,0
Shadow Mastiff Alpha,Manticore,0,9,0
Sibriex,Goristro,9,0,0
Sibriex,Leviathan,0,9,0
Sibriex,Blue Abishai,7,2,0
Sibriex,Ancient Brass Dragon,9,0,0
Skull Lord,Death Tyrant,1,8,0
Sibriex,Astral Dreadnought,0,9,0
Sibriex,Ancient Black Dragon,0,9,0
Skull Lord,Adult Black Dragon,1,8,0
Sibriex,Molydeus,0,9,0
Skull Lord,Githyanki Supreme Commander,0,9,0
Skull Lord,Adult Copper Dragon,7,2,0
Skull Lord,Ice Devil,6,3,0
Skull Lord,Fire Giant Dreadnought,0,9,0
Sibriex,Ancient Copper Dragon,3,6,0
Skull Lord,Githzerai Anarch,0,9,0
Skull Lord,Purple Worm,0,9,0
Skull Lord,Adult Blue Dragon,0,9,0
Skull Lord,Adult Bronze Dragon,3,6,0
Sibriex,Titivilus,1,8,0
Skull Lord,Vampire Warrior,8,1,0
Skull Lord,Adult Silver Dragon,1,8,0
Skull Lord,Marilith,0,9,0
Slithering Tracker,Knight,4,5,0
Skull Lord,Storm Giant Quintessent,0,9,0
Skull Lord,Adult Blue Dracolich,0,9,0
Slithering Tracker,Kuo-toa Monitor,0,9,0
Slithering Tracker,Martial Arts Adept,2,7,0
Skull Lord,Star Spawn Larva Mage,9,0,0
Slithering Tracker,Mummy,0,9,0
Slithering Tracker,Minotaur,3,6,0
Skull Lord,Steel Predator,1,8,0
Slithering Tracker,Nightmare,1,8,0
Slithering Tracker,Phase Spider,3,6,0
Slithering Tracker,Owlbear,2,7,0
Slithering Tracker,Redcap,1,8,0
Slithering Tracker,Quaggoth Thonot,6,3,0
Slithering Tracker,Swashbuckler,0,9,0
Skull Lord,Adult Gold Dragon,0,9,0
Slithering Tracker,Spectator,7,2,0
Slithering Tracker,Sword Wraith Warrior,0,9,0
Skull Lord,Titivilus,4,5,0
Slithering Tracker,Veteran,2,7,0
Slithering Tracker,Vampiric Mist,9,0,0
Slithering Tracker,Water Weird,2,7,0
Slithering Tracker,Wight,0,9,0
Slithering Tracker,Werewolf,5,4,0
Slithering Tracker,Trapper,9,0,0
Slithering Tracker,Yuan-ti Malison (Type 1),1,8,0
Skull Lord,Vampire Spellcaster,3,6,0
Slithering Tracker,Yuan-ti Malison (Type 2),1,8,0
Slithering Tracker,Yuan-ti Malison (Type 3),1,8,0
Slithering Tracker,Winter Wolf,4,5,0
Smoke Mephit,Grung,9,0,0
Smoke Mephit,Male Steeder,3,6,0
Smoke Mephit,Hadrosaurus,3,6,0
Smoke Mephit,Kenku,5,4,0
Smoke Mephit,Kuo-toa,7,2,0
Smoke Mephit,Needle Blight,5,4,0
Smoke Mephit,Oblex Spawn,3,6,0
Smoke Mephit,Ox,2,7,0
Slithering Tracker,Yeti,0,9,0
Smoke Mephit,Skeleton,3,6,0
Smoke Mephit,Panther,5,4,0
Smoke Mephit,Pteranodon,5,4,0
Smoke Mephit,Star Spawn Grue,5,4,0
Smoke Mephit,Riding Horse,3,6,0
Smoke Mephit,Pseudodragon,7,2,0
Smoke Mephit,Swarm of Bats,0,9,0
Smoke Mephit,Swarm of Rats,0,9,0
Smoke Mephit,Troglodyte,4,5,0
Smoke Mephit,Steam Mephit,9,0,0
Smoke Mephit,Swarm of Ravens,1,8,0
Smoke Mephit,Tortle,1,8,0
Smoke Mephit,Vegepygmy,0,9,0
Smoke Mephit,Velociraptor,4,5,0
Smoke Mephit,Violet Fungus,8,1,0
Smoke Mephit,Sprite,8,1,0
Smoke Mephit,Wretched Sorrowsworn,1,8,0
Smoke Mephit,Wolf,4,5,0
Smoke Mephit,Ape,2,7,0
Smoke Mephit,Zombie,2,7,0
Smoke Mephit,Winged Kobold,7,2,0
Spawn of Kyuss,Master Thief,8,1,0
Spawn of Kyuss,Hill Giant,1,8,0
Spawn of Kyuss,Otyugh,1,8,0
Spawn of Kyuss,Red Slaad,3,6,0
Spawn of Kyuss,Roper,6,3,0
Spawn of Kyuss,Sahuagin Baron,4,5,0
Spawn of Kyuss,Salamander,3,6,0
Spawn of Kyuss,Shambling Mound,1,8,0
Spawn of Kyuss,Mindwitness,8,1,0
Spawn of Kyuss,Star Spawn Mangler,8,1,0
Spawn of Kyuss,Swarm of Cranium Rats,9,0,0
Spawn of Kyuss,Tanarukk,9,0,0
Spawn of Kyuss,Tlincalli,2,7,0
Spawn of Kyuss,Troll,3,6,0
Spawn of Kyuss,Transmuter Wizard,6,3,0
Spawn of Kyuss,Triceratops,4,5,0
Spawn of Kyuss,Vampire Spawn,0,9,0
Spawn of Kyuss,Umber Hulk,3,6,0
Spawn of Kyuss,Werebear,9,0,0
Spawn of Kyuss,Wood Woad,0,9,0
Spawn of Kyuss,Water Elemental,2,7,0
Spawn of Kyuss,Xorn,1,8,0
Spawn of Kyuss,Wraith,0,9,0
Spawn of Kyuss,Young Remorhaz,5,4,0
Spawn of Kyuss,Unicorn,9,0,0
Spirit Naga,Hydra,1,8,0
Spirit Naga,Frost Giant,1,8,0
Spirit Naga,Canoloth,1,8,0
Spirit Naga,Tyrannosaurus Rex,2,7,0
Spirit Naga,Githyanki Knight,4,5,0
Spirit Naga,Shoosuva,1,8,0
Spirit Naga,Sword Wraith Commander,1,8,0
Spirit Naga,Abjurer Wizard,1,8,0
Spirit Naga,Bone Devil,0,9,0
Spirit Naga,Flind,1,8,0
Spirit Naga,Champion,2,7,0
Spirit Naga,Young Bronze Dragon,5,4,0
Spirit Naga,Fire Giant,0,9,0
Spirit Naga,Young Green Dragon,3,6,0
Spring Eladrin,War Priest,5,4,0
Spring Eladrin,Young Blue Dragon,3,6,0
Spring Eladrin,Death Kiss,6,3,0
Spring Eladrin,Young Silver Dragon,4,5,0
Spring Eladrin,Ulitharid,1,8,0
Spring Eladrin,Froghemoth,3,6,0
Spring Eladrin,Githzerai Enlightened,1,8,0
Spring Eladrin,Deva,1,8,0
Slithering Tracker,Manticore,0,9,0
Spring Eladrin,Star Spawn Hulk,7,2,0
Spirit Naga,Clay Golem,5,4,0
Spring Eladrin,Summer Eladrin,4,5,0
Spring Eladrin,Stone Golem,0,9,0
Spring Eladrin,Stone Giant Dreamwalker,5,4,0
Spring Eladrin,Young Gold Dragon,4,5,0
Spring Eladrin,Yochlol,8,1,0
Star Spawn Hulk,War Priest,1,8,0
Spring Eladrin,Balhannoth,1,8,0
Spring Eladrin,Young Red Dragon,4,5,0
Spring Eladrin,Alkilith,5,4,0
Spring Eladrin,Dao,4,5,0
Star Spawn Hulk,Young Blue Dragon,9,0,0
Star Spawn Hulk,Death Kiss,7,2,0
Star Spawn Hulk,Githzerai Enlightened,0,9,0
Star Spawn Hulk,Young Silver Dragon,7,2,0
Star Spawn Hulk,Froghemoth,9,0,0
Star Spawn Hulk,Deva,1,8,0
Spring Eladrin,Winter Eladrin,6,3,0
Star Spawn Hulk,Stone Golem,0,9,0
Star Spawn Hulk,Summer Eladrin,0,9,0
Star Spawn Hulk,Alkilith,0,9,0
Star Spawn Hulk,Young Gold Dragon,6,3,0
Star Spawn Hulk,Balhannoth,9,0,0
Star Spawn Hulk,Yochlol,3,6,0
Star Spawn Hulk,Young Red Dragon,6,3,0
Star Spawn Larva Mage,Purple Worm,0,9,0
Star Spawn Hulk,Dao,1,8,0
Star Spawn Hulk,Winter Eladrin,3,6,0
Star Spawn Larva Mage,Githzerai Anarch,8,1,0
Star Spawn Larva Mage,Adult Silver Dragon,0,9,0
Star Spawn Larva Mage,Adult Blue Dragon,2,7,0
Star Spawn Hulk,Stone Giant Dreamwalker,1,8,0
Spring Eladrin,Efreeti,5,4,0
Star Spawn Larva Mage,Marilith,0,9,0
Star Spawn Larva Mage,Storm Giant Quintessent,0,9,0
Star Spawn Larva Mage,Steel Predator,0,9,0
Star Spawn Larva Mage,Adult Blue Dracolich,0,9,0
Star Spawn Larva Mage,Adult Gold Dragon,0,9,0
Star Spawn Larva Mage,Goristro,0,9,0
Star Spawn Seer,Gray Render,9,0,0
Star Spawn Larva Mage,Titivilus,0,9,0
Star Spawn Seer,Ki-rin,4,5,0
Star Spawn Larva Mage,Blue Abishai,0,9,0
Star Spawn Seer,Warlord,9,0,0
Star Spawn Seer,Beholder,5,4,0
Star Spawn Seer,Angry Sorrowsworn,9,0,0
Star Spawn Seer,Rakshasa,9,0,0
Star Spawn Seer,Adult Brass Dragon,9,0,0
Star Spawn Larva Mage,Vampire Warrior,0,9,0
Star Spawn Hulk,Efreeti,0,9,0
Star Spawn Seer,Yuan-ti Anathema,9,0,0
Star Spawn Seer,Ultroloth,9,0,0
Star Spawn Seer,Vampire,9,0,0
Star Spawn Seer,Storm Giant,9,0,0
Star Spawn Seer,Death Tyrant,4,5,0
Star Spawn Seer,Young Red Shadow Dragon,9,0,0
Star Spawn Seer,Wastrilith,8,1,0
Star Spawn Seer,Fire Giant Dreadnought,7,2,0
Steam Mephit,Kuo-toa,6,3,0
Star Spawn Seer,Githyanki Supreme Commander,9,0,0
Steam Mephit,Male Steeder,3,4,2
Star Spawn Seer,Adult Copper Dragon,9,0,0
Steam Mephit,Needle Blight,5,4,0
Star Spawn Seer,Adult Black Dragon,8,1,0
Steam Mephit,Oblex Spawn,1,8,0
Steam Mephit,Ox,1,8,0
Star Spawn Seer,Ice Devil,9,0,0
Steam Mephit,Pteranodon,4,5,0
Steam Mephit,Pseudodragon,4,5,0
Steam Mephit,Panther,1,8,0
Star Spawn Seer,Adult Bronze Dragon,8,1,0
Steam Mephit,Riding Horse,1,8,0
Steam Mephit,Skeleton,1,7,1
Steam Mephit,Swarm of Bats,0,9,0
Steam Mephit,Swarm of Rats,0,8,1
Steam Mephit,Star Spawn Grue,2,5,2
Steam Mephit,Swarm of Ravens,0,9,0
Steam Mephit,Troglodyte,1,8,0
Steam Mephit,Tortle,0,6,3
Steam Mephit,Velociraptor,2,7,0
Steam Mephit,Violet Fungus,6,3,0
Steam Mephit,Vegepygmy,1,8,0
Steam Mephit,Wretched Sorrowsworn,1,7,1
Steam Mephit,Wolf,4,5,0
Steam Mephit,Ape,0,9,0
Steam Mephit,Black Bear,0,9,0
Steam Mephit,Sprite,8,1,0
Steam Mephit,Zombie,4,5,0
Steam Mephit,Winged Kobold,3,6,0
Steam Mephit,Chitine,0,9,0
Steam Mephit,Cockatrice,0,9,0
Steel Predator,Purple Worm,9,0,0
Steel Predator,Marilith,1,8,0
Steel Predator,Githzerai Anarch,9,0,0
Steel Predator,Adult Silver Dragon,6,3,0
Steel Predator,Adult Blue Dragon,4,5,0
Steel Predator,Storm Giant Quintessent,0,9,0
Steel Predator,Adult Blue Dracolich,0,9,0
Steel Predator,Adult Gold Dragon,5,4,0
Stench Kow,Lizardfolk,7,2,0
Stench Kow,Orc,8,1,0
Steel Predator,Vampire Warrior,9,0,0
Steel Predator,Vampire Spellcaster,9,0,0
Steel Predator,Titivilus,3,6,0
Stench Kow,Piercer,6,3,0
Steel Predator,Goristro,4,5,0
Stench Kow,Rust Monster,1,8,0
Stench Kow,Sahuagin,6,3,0
Stench Kow,Reef Shark,6,3,0
Stench Kow,Scout,6,3,0
Stench Kow,Satyr,2,7,0
Stench Kow,Skulk,2,7,0
Stench Kow,Swarm of Beetles,1,8,0
Stench Kow,Shadow,1,8,0
Stench Kow,Swarm of Centipedes,1,8,0
Stench Kow,Swarm of Insects,1,8,0
Stench Kow,Swarm of Rot Grubs,3,6,0
Stench Kow,Swarm of Wasps,1,8,0
Stench Kow,Swarm of Spiders,1,8,0
Stench Kow,Tridrone,1,8,0
Stench Kow,Thug,6,3,0
Stench Kow,Vine Blight,5,4,0
Stench Kow,Animated Armor,1,8,0
Stench Kow,Brass Dragon Wyrmling,3,6,0
Stench Kow,Warhorse Skeleton,1,8,0
Stench Kow,Warhorse,2,7,0
Stench Kow,Worg,2,7,0
Stench Kow,Bugbear,0,9,0
Stench Kow,Brown Bear,1,8,0
Steel Predator,Blue Abishai,9,0,0
Stone Giant Dreamwalker,Githzerai Enlightened,2,7,0
Stone Giant Dreamwalker,Froghemoth,4,5,0
Stone Giant Dreamwalker,Death Kiss,4,5,0
Star Spawn Larva Mage,Vampire Spellcaster,0,9,0
Stone Giant Dreamwalker,Young Silver Dragon,3,6,0
Stone Giant Dreamwalker,Young Blue Dragon,5,4,0
Stone Giant Dreamwalker,Deva,7,2,0
Stone Giant Dreamwalker,Summer Eladrin,4,5,0
Stone Giant Dreamwalker,Stone Golem,0,9,0
Stone Giant Dreamwalker,Winter Eladrin,5,4,0
Stone Giant Dreamwalker,Balhannoth,0,9,0
Stone Giant Dreamwalker,Alkilith,3,6,0
Stone Giant Dreamwalker,Yochlol,9,0,0
Stone Giant Dreamwalker,Young Gold Dragon,6,3,0
Stone Giant Dreamwalker,Young Red Dragon,4,5,0
Stone Giant Dreamwalker,Dao,0,9,0
Storm Giant,Warlord,9,0,0
Storm Giant,Adult Brass Dragon,9,0,0
Storm Giant,Ki-rin,8,1,0
Storm Giant,Yuan-ti Anathema,9,0,0
